movie_id,title,original_language,release_date,popularity,vote_average,vote_count,budget,revenue,runtime,status,adult,belongs_to_collection,genres,production_countries,production_companies_n,spoken_languages_n,tagline_len,overview_len
4247,Scary Movie,en,2000-07-07,16.3452,6.39,7695,19000000,278023280,88,Released,False,1,"[""Comedy""]","[""US""]",4,1,30,274
1396,Mirror,ru,1975-03-07,16.1659,7.953,1085,825000,124367,107,Released,False,0,"[""Drama"", ""History""]","[""SU""]",1,2,0,168
28,Apocalypse Now,en,1979-05-19,16.1554,8.268,9022,31500000,150000000,147,Released,False,0,"[""Drama"", ""War""]","[""US""]",1,4,18,333
68718,Django Unchained,en,2012-12-25,15.9254,8.2,27883,100000000,425368238,165,Released,False,0,"[""Drama"", ""Western""]","[""US""]",2,3,44,126
55846,Blitz,en,2011-05-20,15.8783,6.181,1794,15774948,15800000,97,Released,False,0,"[""Crime"", ""Action"", ""Thriller""]","[""FR"", ""GB"", ""US""]",5,1,30,94
38365,Grown Ups,en,2010-06-24,15.8507,6.398,6626,80000000,271457606,102,Released,False,1,"[""Comedy""]","[""US""]",3,1,47,138
10195,Thor,en,2011-04-21,15.8282,6.768,22249,150000000,449326618,115,Released,False,1,"[""Adventure"", ""Fantasy"", ""Action""]","[""US""]",2,1,20,350
285,Pirates of the Caribbean: At World's End,en,2007-05-19,14.9455,7.266,15367,300000000,961691209,169,Released,False,1,"[""Adventure"", ""Fantasy"", ""Action""]","[""US""]",3,1,46,519
77,Memento,en,2000-10-11,15.6688,8.177,16120,9000000,40060108,113,Released,False,0,"[""Mystery"", ""Thriller""]","[""US""]",4,1,33,371
953,Madagascar,en,2005-05-25,14.9516,6.922,11666,75000000,542064525,86,Released,False,1,"[""Adventure"", ""Animation"", ""Comedy"", ""Family""]","[""US""]",2,5,57,150
5879,In the Realm of the Senses,ja,1976-09-15,15.5972,6.571,722,0,7650000,105,Released,False,0,"[""Drama"", ""Romance""]","[""JP"", ""FR""]",3,1,65,151
11770,Shaolin Soccer,cn,2001-07-05,18.0868,7.15,2501,10000005,42776760,113,Released,False,0,"[""Action"", ""Comedy""]","[""HK"", ""CN""]",3,2,29,136
103,Taxi Driver,en,1976-02-09,15.4656,8.1,13351,1900000,28579636,114,Released,False,0,"[""Crime"", ""Drama""]","[""US""]",3,2,157,211
1865,Pirates of the Caribbean: On Stranger Tides,en,2011-05-15,15.3025,6.566,14875,379000000,1046721266,136,Released,False,1,"[""Adventure"", ""Action"", ""Fantasy""]","[""GB"", ""US""]",3,2,27,162
14161,2012,en,2009-10-10,15.442,5.873,12673,200000000,791217826,158,Released,False,0,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",4,11,15,687
22832,Ninja Assassin,en,2009-09-29,14.0889,6.672,1750,40000000,61601280,99,Released,False,0,"[""Action"", ""Adventure"", ""Thriller""]","[""US"", ""FR"", ""DE""]",9,1,49,383
629,The Usual Suspects,en,1995-07-19,15.3842,8.17,11327,6000000,23300000,106,Released,False,0,"[""Drama"", ""Crime"", ""Thriller""]","[""US""]",2,4,44,409
679,Aliens,en,1986-07-18,15.3407,7.962,10767,18500000,183316455,137,Released,False,1,"[""Action"", ""Thriller"", ""Science Fiction""]","[""US""]",3,1,57,280
246,Zatoichi,ja,2003-09-06,15.835,7.241,953,2500000,34196922,116,Released,False,0,"[""Adventure"", ""Drama"", ""Action""]","[""JP"", ""FR""]",7,1,59,201
9552,The Exorcist,en,1973-12-26,15.238,7.741,8579,12000000,441306145,122,Released,False,1,"[""Horror"", ""Drama""]","[""US""]",2,6,162,116
772,Home Alone 2: Lost in New York,en,1992-11-15,15.1801,6.784,10559,18000000,358994850,120,Released,False,1,"[""Comedy"", ""Family"", ""Adventure""]","[""US""]",2,2,55,315
128,Princess Mononoke,ja,1997-07-12,15.2792,8.323,8917,23500000,176506186,134,Released,False,0,"[""Adventure"", ""Fantasy"", ""Animation""]","[""JP""]",6,1,58,324
561,Constantine,en,2005-02-08,15.1478,7.1,7946,100000000,230900000,121,Released,False,1,"[""Fantasy"", ""Action"", ""Horror""]","[""DE"", ""US""]",8,4,55,274
1735,The Mummy: Tomb of the Dragon Emperor,en,2008-07-01,15.1268,5.514,4781,145000000,403449830,112,Released,False,1,"[""Adventure"", ""Action"", ""Fantasy""]","[""US"", ""CN"", ""DE""]",7,3,19,317
10625,Mean Girls,en,2004-04-30,14.0314,7.2,9394,17000000,130195052,97,Released,False,1,"[""Drama"", ""Comedy""]","[""US""]",3,4,16,187
489,Good Will Hunting,en,1997-12-05,15.0166,8.16,13737,10000000,225933435,127,Released,False,0,"[""Drama""]","[""US""]",3,1,76,218
1813,The Devil's Advocate,en,1997-10-17,12.8612,7.468,6726,57000000,153000000,144,Released,False,0,"[""Horror"", ""Drama"", ""Mystery""]","[""DE"", ""US""]",6,6,113,196
62177,Brave,en,2012-06-21,14.9516,7.022,14095,185000000,538983207,93,Released,False,0,"[""Animation"", ""Family"", ""Fantasy"", ""Adventure""]","[""US""]",1,1,17,558
425,Ice Age,en,2002-03-14,14.9199,7.369,14210,59000000,383257136,81,Released,False,1,"[""Animation"", ""Comedy"", ""Family"", ""Adventure""]","[""US""]",2,1,16,186
245891,John Wick,en,2014-10-22,14.9058,7.454,20708,20000000,86085191,101,Released,False,1,"[""Action"", ""Thriller""]","[""US""]",4,3,18,102
311,Once Upon a Time in America,en,1984-05-23,14.8261,8.383,5992,30000000,5500000,229,Released,False,0,"[""Drama"", ""Crime""]","[""US"", ""IT""]",4,5,34,183
809,Shrek 2,en,2004-05-19,13.6991,7.3,13351,150000000,935454538,92,Released,False,1,"[""Animation"", ""Family"", ""Comedy"", ""Fantasy"", ""Romance""]","[""US""]",2,1,38,295
79,Hero,zh,2002-12-19,15.9189,7.512,2475,31000000,177394432,99,Released,False,0,"[""Drama"", ""Adventure"", ""Action"", ""History""]","[""HK"", ""CN""]",6,1,40,200
4348,Pride & Prejudice,en,2005-09-16,14.7366,8.0,8708,28000000,124604345,128,Released,False,0,"[""Drama"", ""Romance""]","[""FR"", ""GB"", ""US""]",4,1,94,367
920,Cars,en,2006-06-08,14.6464,7.025,15028,120000000,461983149,117,Released,False,1,"[""Animation"", ""Adventure"", ""Comedy"", ""Family""]","[""US""]",1,4,38,386
345,Eyes Wide Shut,en,1999-07-16,14.624,7.5,6971,67,162100000,160,Released,False,0,"[""Drama"", ""Thriller"", ""Mystery""]","[""GB"", ""US""]",4,1,24,275
131631,The Hunger Games: Mockingjay - Part 1,en,2014-11-19,13.3608,6.8,16662,125000000,755356711,123,Released,False,1,"[""Science Fiction"", ""Adventure"", ""Thriller""]","[""US""]",2,1,36,428
72105,Ted,en,2012-06-29,14.5997,6.448,13095,50000000,549368315,107,Released,False,1,"[""Comedy"", ""Fantasy""]","[""US""]",5,1,14,174
4951,10 Things I Hate About You,en,1999-03-30,14.5427,7.589,8853,16000000,53478166,97,Released,False,1,"[""Comedy"", ""Romance"", ""Drama""]","[""US""]",2,2,44,401
1412,"sex, lies, and videotape",en,1989-08-04,15.4726,6.939,1021,1200000,24741667,101,Released,False,0,"[""Drama""]","[""US""]",1,1,46,293
49013,Cars 2,en,2011-06-11,14.3831,6.176,8429,200000000,559852396,106,Released,False,1,"[""Animation"", ""Family"", ""Adventure"", ""Comedy""]","[""US""]",2,5,19,239
1430,Bowling for Columbine,en,2002-10-09,14.0516,7.51,1680,4000000,35564473,120,Released,False,0,"[""Documentary"", ""Drama""]","[""CA"", ""DE"", ""US""]",5,1,48,607
76492,Hotel Transylvania,en,2012-09-20,14.3551,6.962,9142,85000000,358375603,91,Released,False,1,"[""Animation"", ""Comedy"", ""Family"", ""Fantasy""]","[""US""]",2,1,42,430
637,Life Is Beautiful,it,1997-12-20,12.7038,8.438,13925,20000000,230098753,116,Released,False,0,"[""Comedy"", ""Drama""]","[""IT""]",2,0,76,320
855,Black Hawk Down,en,2001-12-28,14.2224,7.393,6315,92000000,172989651,145,Released,False,0,"[""Action"", ""War"", ""History""]","[""GB"", ""US""]",3,2,20,244
152601,Her,en,2013-12-18,14.2084,7.841,15225,23000000,47351251,126,Released,False,0,"[""Romance"", ""Science Fiction"", ""Drama""]","[""US""]",1,1,25,410
19404,Dilwale Dulhania Le Jayenge,hi,1995-10-20,17.3119,8.5,4575,13200000,100000000,190,Released,False,0,"[""Comedy"", ""Drama"", ""Romance""]","[""IN""]",1,1,35,385
812,Aladdin,en,1992-11-25,13.9695,7.7,11958,28000000,504050219,91,Released,False,1,"[""Animation"", ""Family"", ""Adventure"", ""Fantasy"", ""Romance""]","[""US""]",1,1,88,230
9453,Caligula,it,1979-08-14,14.1074,5.965,972,17500000,23400000,156,Released,False,1,"[""Drama"", ""History""]","[""IT"", ""US""]",2,1,23,152
240832,Lucy,en,2014-07-25,14.0334,6.473,16980,40000000,469058574,89,Released,False,0,"[""Action"", ""Science Fiction""]","[""FR""]",4,5,89,144
49519,The Croods,en,2013-03-15,14.0114,6.934,7501,135000000,587204668,99,Released,False,1,"[""Animation"", ""Adventure"", ""Family"", ""Comedy""]","[""US""]",1,1,19,395
598,City of God,pt,2002-08-30,13.9993,8.429,8119,3300000,30641770,129,Released,False,0,"[""Drama"", ""Crime""]","[""BR"", ""FR"", ""DE""]",6,1,67,297
423,The Pianist,en,2002-09-17,13.0854,8.374,10072,35000000,120098945,150,Released,False,0,"[""Drama"", ""War""]","[""FR"", ""DE"", ""PL"", ""GB""]",4,4,52,356
2062,Ratatouille,en,2007-06-28,13.9543,7.838,18370,150000000,623726000,111,Released,False,0,"[""Animation"", ""Comedy"", ""Family"", ""Fantasy""]","[""US""]",1,2,28,661
2109,Rush Hour,en,1998-09-18,13.9098,7.063,5599,33000000,244721064,97,Released,False,1,"[""Action"", ""Comedy"", ""Crime""]","[""US""]",3,3,65,332
43347,Love & Other Drugs,en,2010-11-22,12.8465,7.037,5555,30000000,102800000,112,Released,False,0,"[""Drama"", ""Comedy"", ""Romance""]","[""US""]",6,1,57,386
948,Halloween,en,1978-10-24,13.8457,7.6,6138,325000,70260597,91,Released,False,1,"[""Horror"", ""Thriller""]","[""US""]",3,1,23,180
68726,Pacific Rim,en,2013-07-11,12.3887,6.918,13267,180000000,411000000,131,Released,False,1,"[""Action"", ""Science Fiction"", ""Adventure""]","[""US""]",2,4,39,358
75656,Now You See Me,en,2013-05-29,13.7488,7.331,16693,75000000,351723989,116,Released,False,1,"[""Thriller"", ""Crime""]","[""US"", ""FR""]",4,2,41,161
50646,"Crazy, Stupid, Love.",en,2011-07-29,13.7354,7.271,9222,50000000,145079584,118,Released,False,0,"[""Comedy"", ""Drama"", ""Romance""]","[""US""]",1,1,44,437
607,Men in Black,en,1997-07-02,14.2854,7.219,14751,90000000,589390539,98,Released,False,1,"[""Action"", ""Adventure"", ""Comedy"", ""Science Fiction""]","[""US""]",3,2,51,388
1724,The Incredible Hulk,en,2008-06-12,13.7142,6.233,12615,150000000,264770996,114,Released,False,0,"[""Science Fiction"", ""Action"", ""Adventure""]","[""US""]",3,3,32,271
1495,Kingdom of Heaven,en,2005-05-03,13.6818,7.022,4883,130000000,218366336,144,Released,False,0,"[""Drama"", ""Action"", ""Adventure"", ""History"", ""War""]","[""US"", ""GB"", ""DE"", ""ES""]",7,4,84,131
950,Ice Age: The Meltdown,en,2006-03-29,13.6445,6.716,10299,80000000,660998756,91,Released,False,1,"[""Animation"", ""Family"", ""Comedy"", ""Adventure""]","[""US""]",3,1,23,323
3933,Corpse Bride,en,2005-09-12,13.6371,7.6,10115,40000000,118133252,77,Released,False,0,"[""Romance"", ""Fantasy"", ""Animation""]","[""GB"", ""US""]",5,1,38,200
745,The Sixth Sense,en,1999-08-06,12.6769,7.951,12778,40000000,672800000,107,Released,False,0,"[""Mystery"", ""Thriller"", ""Drama""]","[""US""]",4,3,29,137
24,Kill Bill: Vol. 1,en,2003-10-10,13.6007,7.97,18822,30000000,180906076,111,Released,False,1,"[""Action"", ""Crime""]","[""US""]",3,3,21,138
640,Catch Me If You Can,en,2002-12-16,14.0496,7.977,16982,52000000,352114312,141,Released,False,0,"[""Drama"", ""Crime""]","[""US""]",4,2,30,292
57158,The Hobbit: The Desolation of Smaug,en,2013-12-11,13.4921,7.577,14112,250000000,958400000,161,Released,False,1,"[""Fantasy"", ""Adventure"", ""Action""]","[""NZ"", ""US""]",3,1,72,191
9902,Wrong Turn,en,2003-05-30,13.3267,6.385,2972,12600000,28650575,84,Released,False,1,"[""Horror"", ""Thriller""]","[""DE"", ""US""]",5,1,35,245
73861,A Serbian Film,sr,2010-01-06,13.4827,5.439,2197,0,0,104,Released,False,0,"[""Crime"", ""Horror"", ""Thriller""]","[""RS""]",1,1,33,318
146233,Prisoners,en,2013-09-19,13.4805,8.103,12958,46000000,122127446,153,Released,False,0,"[""Drama"", ""Thriller"", ""Crime""]","[""US""]",3,1,21,261
2447,The Nativity Story,en,2006-11-30,13.4782,6.921,254,35000000,46400000,101,Released,False,0,"[""Drama""]","[""US""]",3,2,33,327
500,Reservoir Dogs,en,1992-09-02,12.946,8.115,15368,1200000,2859750,99,Released,False,0,"[""Crime"", ""Thriller""]","[""US""]",2,1,22,276
242582,Nightcrawler,en,2014-10-23,12.2215,7.709,11648,8500000,47425835,118,Released,False,0,"[""Crime"", ""Drama"", ""Thriller""]","[""US""]",2,1,35,225
539,Psycho,en,1960-06-22,13.4653,8.415,10934,1999,2007,109,Released,False,1,"[""Horror"", ""Thriller"", ""Mystery""]","[""US""]",1,1,34,216
176,Saw,en,2004-10-01,13.4634,7.42,9989,1200000,104045735,103,Released,False,1,"[""Horror"", ""Mystery"", ""Crime""]","[""US""]",3,1,44,357
185,A Clockwork Orange,en,1971-10-28,13.4626,8.179,13755,2200000,27033812,137,Released,False,0,"[""Science Fiction"", ""Crime""]","[""GB"", ""US""]",3,1,101,426
138832,We're the Millers,en,2013-08-07,13.4498,6.84,9409,37000000,270000000,110,Released,False,0,"[""Comedy"", ""Crime""]","[""GB"", ""US""]",6,1,15,121
10020,Beauty and the Beast,en,1991-10-22,12.9864,7.726,10619,25000000,424967620,84,Released,False,1,"[""Romance"", ""Family"", ""Animation"", ""Fantasy""]","[""US""]",3,2,40,276
9820,The Parent Trap,en,1998-07-28,10.9604,7.209,4489,15000000,92108518,128,Released,False,0,"[""Comedy"", ""Family"", ""Romance""]","[""US""]",2,4,34,340
1368,First Blood,en,1982-10-22,13.3721,7.505,6843,15000000,125212904,93,Released,False,1,"[""Action"", ""Adventure"", ""Thriller"", ""War""]","[""US"", ""AN""]",3,1,37,195
630,The Wizard of Oz,en,1939-08-15,13.3388,7.585,6080,2777000,33754967,102,Released,False,0,"[""Adventure"", ""Fantasy"", ""Family""]","[""US""]",1,1,56,307
6479,I Am Legend,en,2007-12-12,12.0804,7.21,16739,150000000,585410052,101,Released,False,1,"[""Drama"", ""Science Fiction"", ""Thriller""]","[""US"", ""GB""]",6,1,35,375
12155,Alice in Wonderland,en,2010-03-03,13.3111,6.639,14732,200000000,1025467110,108,Released,False,1,"[""Family"", ""Fantasy"", ""Adventure""]","[""US""]",5,1,40,139
9769,Lolita,en,1997-09-27,13.2859,7.108,1952,62000000,1100000,137,Released,False,0,"[""Drama"", ""Romance""]","[""FR"", ""US""]",2,1,64,261
27,9 Songs,en,2004-07-16,12.7396,5.5,573,1000000,1574623,70,Released,False,0,"[""Drama"", ""Music"", ""Romance""]","[""GB""]",1,1,56,408
110415,Snowpiercer,ko,2013-08-01,10.3581,6.909,10362,39200000,86758912,127,Released,False,0,"[""Action"", ""Science Fiction"", ""Drama""]","[""KR""]",4,4,28,203
9361,The Last of the Mohicans,en,1992-08-26,13.2221,7.386,3392,40000000,75505856,112,Released,False,0,"[""Action"", ""History"", ""Romance"", ""War""]","[""US""]",1,2,109,291
10198,The Princess and the Frog,en,2009-12-08,12.1623,7.214,6074,105000000,270997378,98,Released,False,0,"[""Animation"", ""Romance"", ""Fantasy"", ""Family""]","[""US""]",1,2,38,192
10193,Toy Story 3,en,2010-06-16,13.1509,7.804,15641,200000000,1067316101,102,Released,False,1,"[""Animation"", ""Family"", ""Comedy""]","[""US""]",1,2,24,247
36557,Casino Royale,en,2006-11-14,13.1406,7.569,11618,150000000,599045960,144,Released,False,1,"[""Adventure"", ""Action"", ""Thriller""]","[""GB"", ""US""]",4,2,50,440
10674,Mulan,en,1998-06-18,13.1273,7.901,10359,90000000,304320254,88,Released,False,1,"[""Animation"", ""Family"", ""Adventure""]","[""US""]",2,2,74,327
10494,Perfect Blue,ja,1998-02-28,13.0969,8.3,3144,3000000,683666,82,Released,False,0,"[""Animation"", ""Thriller""]","[""JP""]",6,1,27,310
1091,The Thing,en,1982-06-25,11.7369,8.1,7852,15000000,19629760,109,Released,False,1,"[""Horror"", ""Mystery"", ""Science Fiction""]","[""US""]",2,2,26,109
9470,Kung Fu Hustle,cn,2004-02-10,13.4966,7.489,3138,20000000,102034104,99,Released,False,0,"[""Action"", ""Comedy"", ""Crime"", ""Fantasy""]","[""CN"", ""HK""]",5,1,34,315
335,Once Upon a Time in the West,it,1968-12-21,13.0395,8.274,4863,5000000,5380118,166,Released,False,0,"[""Drama"", ""Western""]","[""IT"", ""US""]",3,1,88,183
1124,The Prestige,en,2006-10-19,13.0287,8.206,17471,40000000,109676311,130,Released,False,0,"[""Drama"", ""Mystery"", ""Science Fiction""]","[""GB"", ""US""]",4,1,25,186
170,28 Days Later,en,2002-10-31,12.9868,7.243,8405,8000000,82784517,113,Released,False,1,"[""Horror"", ""Thriller"", ""Science Fiction""]","[""GB""]",1,2,22,342
10591,The Girl Next Door,en,2004-04-09,13.5837,6.734,3970,21000000,31635150,110,Released,False,0,"[""Comedy"", ""Romance""]","[""CH"", ""US""]",4,1,53,346
621,Grease,en,1978-06-16,11.6926,7.37,7639,6000000,396271103,110,Released,False,1,"[""Romance"", ""Comedy""]","[""US"", ""GB""]",3,1,19,224
796,Cruel Intentions,en,1999-03-05,12.9111,6.8,3540,10500000,76347426,97,Released,False,1,"[""Drama"", ""Romance""]","[""US""]",3,1,69,268
162,Edward Scissorhands,en,1990-12-07,11.3044,7.7,13710,20000000,86024005,105,Released,False,0,"[""Fantasy"", ""Drama"", ""Romance""]","[""US""]",2,1,52,98
242,The Godfather Part III,en,1990-12-25,12.8003,7.4,6813,54000000,136766062,162,Released,False,1,"[""Crime"", ""Drama"", ""Thriller""]","[""US""]",2,4,44,196
854,The Mask,en,1994-07-29,12.8634,6.981,11177,23000000,351583407,101,Released,False,1,"[""Comedy"", ""Fantasy"", ""Crime"", ""Romance""]","[""US""]",2,2,18,187
85,Raiders of the Lost Ark,en,1981-06-12,12.7499,7.923,13558,18000000,389925971,115,Released,False,1,"[""Adventure"", ""Action""]","[""US""]",2,6,34,227
1422,The Departed,en,2006-10-04,14.2978,8.2,16088,90000000,291465000,151,Released,False,0,"[""Drama"", ""Thriller"", ""Crime""]","[""HK"", ""US""]",5,2,74,319
8392,My Neighbor Totoro,ja,1988-04-16,12.6494,8.062,8752,3700000,41000000,86,Released,False,0,"[""Fantasy"", ""Animation"", ""Family""]","[""JP""]",3,1,47,290
1891,The Empire Strikes Back,en,1980-05-20,12.6226,8.392,18300,18000000,538400000,124,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",1,1,29,362
8363,Superbad,en,2007-08-17,12.6037,7.261,8013,20000000,170800000,113,Released,False,0,"[""Comedy""]","[""US""]",2,1,18,137
9836,Happy Feet,en,2006-11-16,10.9877,6.221,5432,100000000,384335608,108,Released,False,1,"[""Animation"", ""Comedy"", ""Family""]","[""AU"", ""US""]",4,2,20,153
18239,The Twilight Saga: New Moon,en,2009-11-18,12.4707,5.99,9705,50000000,709827462,131,Released,False,1,"[""Adventure"", ""Fantasy"", ""Drama"", ""Romance""]","[""US""]",5,2,43,328
102651,Maleficent,en,2014-05-28,12.4674,7.086,13668,180000000,758539785,97,Released,False,1,"[""Fantasy"", ""Adventure"", ""Action"", ""Family"", ""Romance""]","[""US""]",2,1,29,612
11013,Secretary,en,2002-09-20,12.5472,6.79,1882,4000000,9300000,111,Released,False,0,"[""Romance"", ""Drama"", ""Comedy""]","[""US""]",3,1,20,190
118,Charlie and the Chocolate Factory,en,2005-07-13,11.7796,7.037,16051,150000000,475000000,115,Released,False,0,"[""Adventure"", ""Comedy"", ""Family"", ""Fantasy""]","[""GB"", ""US""]",5,1,33,129
48650,Room in Rome,es,2010-05-07,12.4341,6.403,823,0,844281,109,Released,False,0,"[""Drama"", ""Romance""]","[""ES"", ""FR""]",4,5,48,178
14574,The Boy in the Striped Pyjamas,en,2008-05-07,12.4333,7.8,7615,12500000,20416563,94,Released,False,0,"[""Drama"", ""War"", ""History""]","[""GB"", ""US""]",3,2,44,377
10830,Matilda,en,1996-08-02,11.1629,7.172,4775,36000000,33500000,98,Released,False,0,"[""Comedy"", ""Family"", ""Fantasy""]","[""US""]",2,1,60,413
1402,The Pursuit of Happyness,en,2006-12-14,12.3272,7.885,10535,55000000,307077295,117,Released,False,0,"[""Drama""]","[""US""]",4,2,51,107
87,Indiana Jones and the Temple of Doom,en,1984-05-23,12.3079,7.3,10059,28000000,333000000,118,Released,False,1,"[""Adventure"", ""Action""]","[""US""]",2,3,52,204
82690,Wreck-It Ralph,en,2012-11-01,12.2788,7.4,13014,165000000,471222889,101,Released,False,1,"[""Family"", ""Animation"", ""Comedy"", ""Adventure""]","[""US""]",1,1,38,658
5175,Rush Hour 2,en,2001-08-03,12.2683,6.8,4554,90000000,347325802,90,Released,False,1,"[""Action"", ""Comedy"", ""Crime""]","[""US"", ""HK""]",3,3,28,563
665,Ben-Hur,en,1959-11-18,11.047,7.884,3116,15000000,164000000,212,Released,False,0,"[""History"", ""Drama"", ""Adventure""]","[""US""]",1,1,43,217
127585,X-Men: Days of Future Past,en,2014-05-15,12.1944,7.5,16175,250000000,748045700,132,Released,False,1,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",6,4,45,208
377,A Nightmare on Elm Street,en,1984-11-09,11.8138,7.344,5681,1800000,57004513,91,Released,False,1,"[""Horror""]","[""US"", ""GB""]",5,1,61,485
38055,Megamind,en,2010-10-28,11.7625,7.023,7424,130000000,321885765,96,Released,False,1,"[""Animation"", ""Action"", ""Comedy"", ""Family"", ""Science Fiction""]","[""US""]",2,1,41,228
9532,Final Destination,en,2000-03-17,12.1487,6.633,6611,23000000,112880294,98,Released,False,1,"[""Horror""]","[""US""]",3,2,65,159
954,Mission: Impossible,en,1996-05-22,12.1394,7.023,9914,80000000,457696391,111,Released,False,1,"[""Adventure"", ""Action"", ""Thriller""]","[""US""]",2,3,22,315
109418,Grown Ups 2,en,2013-07-11,12.1271,6.14,4633,80000000,247022278,101,Released,False,1,"[""Comedy""]","[""US""]",2,1,66,228
270946,Penguins of Madagascar,en,2014-11-22,12.0916,6.53,4441,132000000,373515621,92,Released,False,0,"[""Family"", ""Animation"", ""Adventure"", ""Comedy""]","[""US""]",2,1,43,174
161,Ocean's Eleven,en,2001-12-07,13.5768,7.458,12468,85000000,450717150,116,Released,False,1,"[""Thriller"", ""Crime""]","[""US""]",5,3,18,314
16859,Kiki's Delivery Service,ja,1989-07-29,11.6409,7.8,4532,6900000,4493017,103,Released,False,0,"[""Animation"", ""Family"", ""Fantasy""]","[""JP""]",4,1,39,164
1359,American Psycho,en,2000-04-13,12.0016,7.4,12195,7000000,34269748,102,Released,False,1,"[""Thriller"", ""Drama"", ""Crime""]","[""CA"", ""US""]",4,3,13,181
1366,Rocky,en,1976-12-03,11.9423,7.795,8558,1000000,117253345,120,Released,False,1,"[""Drama""]","[""US""]",1,3,41,284
76338,Thor: The Dark World,en,2013-10-30,11.4177,6.5,18250,170000000,644783140,112,Released,False,1,"[""Action"", ""Adventure"", ""Fantasy""]","[""US""]",1,1,24,372
754,Face/Off,en,1997-06-27,11.9116,7.054,5844,80000000,245700000,139,Released,False,0,"[""Action"", ""Crime"", ""Science Fiction""]","[""US""]",3,2,41,212
251,Ghost,en,1990-07-13,11.8538,7.232,5984,22000000,505000000,127,Released,False,0,"[""Fantasy"", ""Romance"", ""Thriller""]","[""US""]",2,1,73,131
11970,Hercules,en,1997-06-13,11.8453,7.49,7879,85000000,252712101,93,Released,False,1,"[""Animation"", ""Family"", ""Fantasy"", ""Adventure"", ""Comedy"", ""Romance""]","[""US""]",1,3,29,328
10192,Shrek Forever After,en,2010-05-20,10.6155,6.4,7898,165000000,752600867,93,Released,False,1,"[""Comedy"", ""Adventure"", ""Fantasy"", ""Animation"", ""Family""]","[""US""]",1,1,30,343
1271,300,en,2007-03-07,11.8304,7.197,14648,65000000,456082343,117,Released,False,1,"[""Action"", ""Adventure"", ""War""]","[""US""]",5,1,18,132
11216,Cinema Paradiso,it,1988-11-17,11.8126,8.426,4799,5000000,35962062,124,Released,False,0,"[""Drama"", ""Romance""]","[""IT"", ""FR""]",5,1,95,159
49530,In Time,en,2011-10-27,11.797,6.969,12085,40000000,173900000,109,Released,False,0,"[""Action"", ""Thriller"", ""Science Fiction""]","[""US""]",2,1,27,403
27578,The Expendables,en,2010-08-07,11.7839,6.3,8244,80000000,274470394,103,Released,False,1,"[""Thriller"", ""Adventure"", ""Action""]","[""US"", ""BG"", ""DE""]",5,2,19,488
64690,Drive,en,2011-09-15,11.7567,7.6,13535,15000000,79713640,100,Released,False,0,"[""Drama"", ""Thriller"", ""Crime""]","[""US""]",6,1,28,442
3558,"Girl, Interrupted",en,1999-12-21,11.7496,7.563,4123,40000000,48350205,127,Released,False,0,"[""Drama""]","[""US""]",2,1,60,451
18,The Fifth Element,fr,1997-05-02,11.7295,7.565,11609,90000000,263920180,126,Released,False,0,"[""Science Fiction"", ""Action"", ""Adventure""]","[""FR""]",1,3,30,145
6977,No Country for Old Men,en,2007-11-09,10.6231,7.951,13208,25000000,171627166,122,Released,False,0,"[""Crime"", ""Thriller"", ""Western""]","[""US""]",4,2,28,288
197,Braveheart,en,1995-05-24,11.706,7.9,11033,72000000,213216216,178,Released,False,1,"[""Action"", ""Drama"", ""History"", ""War""]","[""US""]",2,4,43,258
254,King Kong,en,2005-12-12,11.6843,6.888,8449,207000000,562363449,188,Released,False,0,"[""Adventure"", ""Drama"", ""Action""]","[""US"", ""NZ"", ""DE""]",4,1,31,216
453,A Beautiful Mind,en,2001-12-14,11.6672,7.854,11016,58000000,316791257,135,Released,False,0,"[""Drama"", ""Romance""]","[""US""]",3,1,53,492
137113,Edge of Tomorrow,en,2014-05-27,11.6654,7.637,14954,178000000,370541256,114,Released,False,0,"[""Action"", ""Science Fiction""]","[""US""]",5,1,18,371
5915,Into the Wild,en,2007-09-21,8.4453,7.798,10083,15000000,56255142,148,Released,False,0,"[""Adventure"", ""Drama""]","[""US""]",5,2,30,225
87428,That's My Boy,en,2012-06-14,11.6454,5.802,2139,70000000,57719093,116,Released,False,0,"[""Comedy""]","[""US""]",3,1,34,239
49529,John Carter,en,2012-03-07,10.2175,6.359,6052,263700000,284100000,132,Released,False,0,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",1,1,36,342
686,Contact,en,1997-07-11,11.6068,7.44,4949,90000000,171120329,150,Released,False,0,"[""Drama"", ""Science Fiction"", ""Mystery""]","[""US""]",2,3,44,265
2832,Identity,en,2003-04-25,11.5939,7.178,4306,28000000,90259536,90,Released,False,0,"[""Mystery"", ""Thriller""]","[""US""]",2,1,23,247
115,The Big Lebowski,en,1998-03-06,11.5742,7.84,12100,15000000,47010480,117,Released,False,0,"[""Comedy"", ""Crime""]","[""GB"", ""US""]",2,4,41,321
9737,Bad Boys,en,1995-04-07,11.5681,6.828,6906,19000000,141407024,119,Released,False,1,"[""Action"", ""Comedy"", ""Crime"", ""Thriller""]","[""US""]",2,1,17,337
